"code_ogr","code_tete_rgpmt","libelle_activite","libelle_activite_impression","code_type_activite","libelle_type_activite","code_type_item_activite","libelle_type_item_activite","statut"
"119854","","Développer une activité commerciale","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119855","","Agencer un espace de vente","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119856","","Reconditionner les marchandises","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119858","","Contrôler la réception des commandes","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119859","","Contrôler les expéditions de commandes","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119860","","Préparer les commandes","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119861","","Contrôler les commandes clients","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119862","","Calculer des ratios financiers","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119874","","Corriger les écarts de stock","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119877","","Mettre en place la signalétique d''un espace de vente","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119880","","Concevoir des supports d''information et de communication","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119881","","Proposer des évolutions des systèmes d''information","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119883","","Superviser le traitement des dossiers particuliers","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119884","","Organiser des actions de promotion","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119887","","Tenir à jour des fichiers clients","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119888","","Poser un postiche","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119892","","Réaliser un suivi de trésorerie","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119894","","Administrer des produits vétérinaires","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119897","","Construire une caisse de mise bas","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119898","","Repérer des copies, des reproductions d''oeuvres d''art","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119903","","Participer à la gestion des commandes","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119905","","Concevoir des affichettes, flyers","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119906","","Améliorer la productivité d''un service","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119908","","Réaliser un noeud d''accrochage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119909","","Appliquer un produit au pinceau","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119911","","Appliquer un produit au pochoir","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119912","","Analyser les résultats des ventes","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119913","","Proposer des ajustements suite aux résultats des ventes","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119914","","Appliquer un produit au tampon","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119915","","Participer à la fixation des prix","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119918","","Appliquer un produit par trempage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119920","","Appliquer manuellement les couleurs","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119921","","Gérer les réservations individuelles et de groupe","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119924","","Concevoir des modèles de bijoux, de pièces d''orfèvrerie ou des motifs de décoration","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119928","","Sélectionner les métaux, accessoires, produits, outils","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119929","","Identifier le bâti et son environnement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119930","","Réaliser des relevés dimensionnels sur site","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119931","","Identifier les causes des désordres ou dégradations","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119932","","Préparer l''installation du chantier","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119935","","Intervenir dans le domaine de la charpente","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119936","","Implanter une zone de chantier","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119937","","Mettre en place les mesures conservatoires d''un bien ou d''un lieu","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119939","","Réaliser des ouvrages en maçonnerie","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119940","","Réaliser des parements enduits","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119941","","Traiter des parements de pierre et de brique","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119942","","Réparer une maçonnerie traditionnelle","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119943","","Traiter les évacuations des eaux pluviales","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119945","","Identifier les besoins d''un client","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119950","","Aménager un plancher","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119951","","Restaurer un plancher","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119952","","Optimiser l''activité d''un service","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119955","","Organiser un espace de réception","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119960","","Changer un élément de couverture défectueux","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119961","","Évaluer le travail d''une équipe","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119962","","Encadrer le travail d''une équipe","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119969","","Assurer le service des clients au comptoir, en salle ou en terrasse","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119989","","Déterminer un itinéraire en fonction des délais et des particularités du trafic","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119992","","Prendre en charge un véhicule avec ses équipements et accessoires","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119993","","Localiser une fuite","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119995","","Réaliser des pièces d''ameublement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119997","","Façonner des articles d''orfèvrerie","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119998","","Façonner des objets de décoration","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"119999","","Analyser les indications techniques portées sur une fiche de travail","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120002","","Ajuster des composants préfabriqués","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120003","","Réaliser des opérations de montage-assemblage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120022","","Réaliser des opérations de traitement de surface","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120028","","Assurer les relations avec les différents acteurs publics","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120031","","Renseigner les documents de bord d''un véhicule","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120034","","Assembler les éléments de garniture","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120035","","Lustrer un chapeau","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120037","","Couper les matières du chapeau","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120038","","Réaliser des garnitures d''articles de chapellerie","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120039","","Gérer des litiges, incidents et accidents","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120040","","Réaliser un chapeau à plat","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120041","","Réaliser un chapeau formé","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120042","","Réaliser un chapeau moulé","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120043","","Réaliser un chapeau tissu « coupé-cousu »","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120047","","Organiser ses activités en tenant compte des délais et des principes de sécurité","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120050","","Préparer un véhicule pour la livraison","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120051","","Contrôler la stabilité, la dimension des éléments façonnés","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120062","","Restituer un véhicule en appliquant les procédures de l''entreprise","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120063","","Renseigner des outils de procédures qualité","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120065","","Concevoir des agencements ou des menuiseries","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120066","","Réaliser des gabarits de fabrication","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120067","","Donner la forme aux pièces du bâti","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120068","","Débiter des pièces de rotin ou de bois","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120069","","Usiner des pièces de rotin ou de bois","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120070","","Appliquer un produit au pistolet","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120071","","Restaurer des ouvrages en bois","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120072","","Conduire des phases de broyage, malaxage, mélange","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120073","","Conduire des phases d''extraction","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120074","","Conduire des phases d''hydrolyse, électrolyse","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120075","","Conduire des phases de compression","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120076","","Conduire des phases de culture cellulaire, virale","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120077","","Conduire des phases de fabrication distillation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120078","","Conduire des phases de fermentation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120079","","Conduire des phases de filtration","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120080","","Conduire des phases de séparation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120081","","Conduire des phases de purification","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120082","","Conduire des phases de granulation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120083","","Conduire des phases de polymérisation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120084","","Conduire des phases de réaction chimique","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120086","","Déterminer les techniques de mise en oeuvre de l''ouvrage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120087","","Façonner un ouvrage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120088","","Réaliser des menuiseries extérieures","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120089","","Réaliser des menuiseries intérieures","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120090","","Réaliser des articles de menuiserie et d''agencement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120094","","Réaliser un raccordement électrique de fermeture menuisée automatisée","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120095","","Reproduire une oeuvre d''art","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120096","","Exécuter les calculs préparatoires","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120097","","Reconnaître le terrain","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120098","","Etablir un procès-verbal d''implantation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120102","","Vérifier les instruments","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120111","","Réaliser des éléments d''agencement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120112","","Façonner des articles d''aménagement d''espaces confinés","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120113","","Réaliser des éléments de nautisme","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120114","","Fendre une grume à merrain","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120115","","Former des ouvrages en bois","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120123","","Tracer sur le bois la forme à façonner","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120126","","Installer un orgue","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120130","","Accueillir une clientèle","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120131","","Réaliser des instruments tranchants","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120133","","Dessiner de nouveaux motifs","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120135","","Réaliser le suivi d''une clientèle","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120138","","Réaliser des maquillages","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120139","","Concevoir des maquillages","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120140","","Concevoir des protocoles de soins esthétiques","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120141","","Mettre en oeuvre des protocoles de soins esthétiques","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120143","","Animer des actions de promotions","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120144","","Participer à la gestion d''une entreprise","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120146","","Conseiller une clientèle ou un public","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120147","","Evaluer la satisfaction d''une clientèle","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120148","","Mettre en oeuvre une stratégie de développement d''entreprise","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120151","","Conseiller un client sur sa mise en valeur","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120152","","Mesurer l''impact d''une action de promotion","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120153","","Mesurer l''impact d''une action de formation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120154","","Établir le coût d''une vente ou d''une prestation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120155","","Concevoir une stratégie de collecte de fonds","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120159","","Définir le planning des campagnes et des opérations de collecte","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120168","","Constituer un comité de campagne","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120169","","Définir les cibles grands donateurs","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120170","","Qualifier le potentiel des grands donateurs","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120175","","Etablir un plan de fichiers de prospection","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120177","","Assurer la mise en oeuvre des plans de sollicitation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120186","","Fidéliser des partenaires","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120198","","Réaliser l''analyse d''un produit industriel","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120203","","Identifier des testateurs potentiels","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120205","","Analyser une pièce mécanique","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120206","","Réaliser une recherche documentaire","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120207","","Diriger une équipe","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120209","","Enrichir une base de données","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120212","","Garantir la validité juridique des legs","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120217","","Proposer au public le programme des activités socioculturelles","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120220","","Conditionner des pièces de viande, des spécialités bouchères","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120224","","Détailler des pièces de viande","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120225","","Habiller une volaille","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120230","","Préparer des plats cuisinés","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120231","","Procéder à l''analyse comparative de composants","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120232","","Dimensionner un élément, des composants, des constituants","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120234","","Justifier tout ou partie d''un modèle d''étude fourni","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120235","","Rechercher les comportements prévisibles de composants","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120237","","Réaliser un croquis ou schéma de solutions techniques","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"120238","","Réaliser le dossier de définition d''un produit : dessins, nomenclatures, spécifications","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
